album_id,album_name,album_type,artist_id,artist_name,rank_position,track_duration,track_id,track_name,track_number,track_popularity,track_type,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,type,valence
2k8KgmDp9oHrmu0MIj4XDE,Is This It,ALBUM,0epOFNiUfyON9EYx7Tpr6V,The Strokes,158,183440,7hm4HTk9encxT0LYC0J6oI,Someday,5,68,track,0.00425,0.538,183440,0.52,0.0,9,0.367,-7.46,1,0.0299,106.031,4,audio_features,0.678
58ZjpgafuBeQ0JVxIt0hdr,Master of My Make-Believe,ALBUM,6Jrxnp0JgqmeUX1veU591p,Santigold,159,284400,0t2QiRkpag0fAgs9zuCPlH,Disparate Youth,2,60,track,0.0131,0.642,284400,0.931,0.825,1,0.215,-4.142,1,0.0417,152.005,4,audio_features,0.548
2kqn09pydzvKvB3xWbAxY4,This Unruly Mess I've Made,ALBUM,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,160,397706,6liGqN48zCba8OPKVu9oDn,Light Tunnels (feat. Mike Slap),1,55,track,0.507,0.539,397707,0.852,0.0,10,0.0851,-6.062,0,0.248,99.636,4,audio_features,0.518
3PYk8e7eo2t5CA1Y3AvhaG,Home of the Strange,ALBUM,4j56EQDQu5XnL7R3E9iFJT,Young the Giant,161,197426,0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,8,67,track,0.00975,0.673,197427,0.789,0.0,0,0.752,-4.288,1,0.0408,100.043,4,audio_features,0.841
03FGZZRxOhjVp7fOJ80HIz,Wearing Nothing (Cheat Codes X CADE Remix),SINGLE,6Paz0vXJJ9bCPf0fEm3qzg,Dagny,162,208186,3mdGvKHF7Lmkp3CbyGyWWf,Wearing Nothing - Cheat Codes X CADE Remix,1,56,track,0.0213,0.686,208187,0.626,0.0,6,0.243,-6.135,1,0.049,119.977,4,audio_features,0.411
2rBHhp9tNShxTb529Hi5AS,All Your Fault: Pt. 1,ALBUM,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,163,197253,4ZJPwET9Jrgpkqi4Vo3Yg8,Bad Bitch (feat. Ty Dolla $ign),6,76,track,0.0283,0.656,197253,0.615,0.0,5,0.234,-6.252,1,0.0539,139.91,4,audio_features,0.366
3ZJKwvzl6ePz3APzPaCgQM,Just Our Style,SINGLE,2ITSMMQkSxMMULKrwOFY3V,Wayfarers,164,164913,0RKtiYWRTP3Ze0lhNQDegm,Just Our Style,1,35,track,0.00043,0.628,164913,0.767,0.00857,9,0.0986,-4.906,0,0.043,134.986,4,audio_features,0.856
7DNmxxEuJe19wNVrinaXx4,The Aviary,ALBUM,4sTQVOfp9vEMCemLw50sbu,Galantis,165,197186,2Xa9noXOlgoqSyDYAlwKs1,Salvage (Up All Night) [feat.Poo Bear],4,63,track,0.0264,0.649,197187,0.851,0.000179,7,0.101,-2.718,1,0.0425,121.953,4,audio_features,0.262
6X6h54A83llFQ0wcqn9lBy,Where's Your Album?!!,ALBUM,6fK2hnSgfRPxR6sL975XQS,Apathy,166,183706,4MaueLnp6HNDRIgaP3xMI5,It Takes a Seven Nation Army to Hold Us Back (feat. Emilio Lopez),2,46,track,0.0907,0.795,183707,0.515,0.0,11,0.0968,-9.067,1,0.277,117.828,4,audio_features,0.512
3WgIxB4vFl8i5ZHCypubIK,Build Me Up From Bones,ALBUM,6nFBonVf7Lqaj05R0v5VGJ,Sarah Jarosz,167,212226,4dZcqc0VQd4SsNOsdaz1qH,Fuel The Fire,2,38,track,0.857,0.535,212227,0.549,0.00239,7,0.199,-8.337,0,0.03,123.651,3,audio_features,0.591
0PIR7PK8DMB4pgoxq7F9Ad,Holy Fire,ALBUM,6FQqZYVfTNQ1pCqfkwVFEa,Foals,168,240533,4c9WmjVlQMr0s1IjbYO52Z,My Number,3,73,track,0.0319,0.639,240533,0.744,0.000458,6,0.466,-8.377,0,0.0368,128.047,4,audio_features,0.825
72YtuqmrV1LcDhzQXgFaNN,Youth,ALBUM,5cTn7jRVGqTdmgMW75FIal,Wild Cub,169,271441,6JugKFXssO9L2tN8omeTPt,Thunder Clatter,3,55,track,0.301,0.6,271441,0.968,1.88e-06,6,0.19,-2.444,1,0.0329,123.019,4,audio_features,0.635
3Q6Una4GH38LwLUEiWEyxo,All I Ever Wanted,SINGLE,1HcAkAeL4xf02wzAnl7mIV,Michael Brun,170,253164,149kdyQwLdqHBjXbbNS7FY,All I Ever Wanted,1,54,track,0.0525,0.552,253165,0.907,0.0454,2,0.122,-6.471,1,0.0351,126.995,4,audio_features,0.548
3Zkggi5I9uH5x94DuN6u1S,Hits Back,COMPILATION,3RGLhK1IP9jnYFH4BRFJBS,The Clash,171,188240,3v8PlUFGQQDBIk1J86waCo,Should I Stay or Should I Go - Remastered,23,69,track,0.0838,0.742,188240,0.844,0.0,2,0.418,-6.441,1,0.111,113.371,4,audio_features,0.85
4q5E2s5u5X5HT4UMJpbMKE,Camp,ALBUM,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,172,192946,4zGvb8hxGLB2jEPRFiRRqw,Bonfire,3,71,track,0.0627,0.508,192947,0.763,0.0,1,0.347,-5.674,1,0.303,161.59,4,audio_features,0.275
2czvZrAe1DWj6uc4iOqtJX,Would You Ever,SINGLE,5he5w2lnU9x7JFhnwcekXX,Skrillex,173,234285,57p8CBvPOxrvyCbn6ttl5r,Would You Ever,1,82,track,0.0079,0.653,234286,0.91,0.0,10,0.318,-3.36,1,0.0566,126.047,4,audio_features,0.0921
2cpR8rul7YOEmrkGSxzMp1,Open Arms,SINGLE,4QDvXnbmw1znkqkK1119Fc,RKCB,174,228965,5jQQDwJosT89Wy5vOLCafm,Open Arms,1,61,track,0.309,0.616,228966,0.595,4.6e-05,7,0.111,-7.513,1,0.147,87.003,4,audio_features,0.399
6Le1FSqseZp41WAub4Ct4v,Raised By Wolves EP,SINGLE,7b697TI9p2abLzSo3eJTKW,Voxtrot,175,271746,6K5GAopLZzzg0ZX8k5GWwh,The Start Of Something,2,53,track,0.179,0.632,271747,0.733,1.04e-05,8,0.0988,-6.924,1,0.0293,107.056,4,audio_features,0.707
4Mo8mFAmvseh69lRM7Bxe0,En Couleurs,ALBUM,1BrbrpyPalpYADWybAjCAh,Feufollet,176,191253,42SLjspf2620Mt4sW3lIYO,Au Font Du Lac,1,28,track,0.182,0.627,191253,0.616,2.45e-06,0,0.118,-4.366,0,0.0249,109.792,4,audio_features,0.852
4luppe3QY9fDsME79UTQdT,At All,SINGLE,28JTu8hQLXShYssmOsJiax,The Tapes,177,184000,3evCg9wSnMohARE0SeVAvn,At All,1,44,track,0.707,0.634,184000,0.563,2.28e-05,5,0.0854,-6.654,1,0.13,103.057,4,audio_features,0.228
5hf74KpfuwSJXVs85k3dVI,I Love It,SINGLE,1VBflYyxBhnDc9uVib98rw,Icona Pop,178,155337,3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX) - feat. Charli XCX,1,67,track,0.00855,0.714,155337,0.905,2.55e-05,8,0.146,-2.663,1,0.0289,125.927,4,audio_features,0.838
713bra8VewzJiffy8GOjiO,Ritual In Repeat,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,179,271440,0I0mMcGn2b9qc3ssHvNL8i,Bad Girls,5,29,track,0.204,0.537,271440,0.703,0.1,11,0.141,-5.901,1,0.0292,164.983,3,audio_features,0.537
4F0LJueCDliCH7Bg4PPVil,The Hours (Music from the Motion Picture Soundtrack),ALBUM,69lxxQvsfAIoQbB20bEPFC,Philip Glass,180,223266,0XiMoe7Dh3CcF5sYNWIwYR,The Poet Acts,1,53,track,0.975,0.249,223267,0.0279,0.966,7,0.103,-29.617,0,0.039,84.122,3,audio_features,0.037
3lobKWYjPRZWL6gFLKYE4P,California Nights,ALBUM,5YkBrE0wF8cAlq3GCOw5Eu,Best Coast,181,196160,0pufbBQTb9Voh9ZtpCpYLH,Feeling Ok,1,54,track,0.000124,0.434,196160,0.932,0.0163,9,0.21,-3.363,1,0.0588,118.973,4,audio_features,0.265
56VzbWWE2QjYc6WztWjyxB,The Steeldrivers,ALBUM,3bLSAQPeix7Xm2e5Gtn48R,The Steeldrivers,182,238640,1dUTVfSJIbZoAvuxrgqvjz,If It Hadn't Been For Love,6,51,track,0.715,0.525,238640,0.438,1.95e-05,9,0.105,-7.144,0,0.0535,79.778,4,audio_features,0.602
0fLhefnjlIV3pGNF9Wo8CD,Californication,ALBUM,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,183,255373,3CeYdUfGPCjKMDYyI1PpCh,Otherside,4,62,track,0.00316,0.458,255373,0.795,0.000202,0,0.0756,-3.265,1,0.0574,123.229,4,audio_features,0.513
55TZx6GWm1hlEbRgkGRjma,They Want My Soul,ALBUM,0K1q0nXQ8is36PzOKAMbNe,Spoon,184,238186,3RT6bUy53Jshe5eZqDOmkv,Rainy Taxi,3,41,track,0.026,0.687,238187,0.943,0.000693,7,0.0838,-1.854,0,0.0542,146.02,4,audio_features,0.924
76FXHQhTuT4QMIxfL09gX8,The Heist,ALBUM,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,185,258342,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,2,81,track,0.0291,0.641,258343,0.922,0.0,2,0.0862,-4.457,1,0.0786,146.078,4,audio_features,0.847
7DNmxxEuJe19wNVrinaXx4,The Aviary,ALBUM,4sTQVOfp9vEMCemLw50sbu,Galantis,186,205026,3bvjsHQd792zIO4SKFxXKs,Love On Me,10,60,track,0.113,0.485,205027,0.91,0.0,9,0.138,-2.096,1,0.0977,124.18,4,audio_features,0.649
55TZx6GWm1hlEbRgkGRjma,They Want My Soul,ALBUM,0K1q0nXQ8is36PzOKAMbNe,Spoon,187,279013,3cBKw53c42CxvP0FYknrW9,Knock Knock Knock,5,39,track,0.0294,0.801,279013,0.613,0.00202,8,0.0537,-3.381,0,0.0585,139.181,4,audio_features,0.677
3InEURs5PQ2CMrnvzSVaPy,Dear Miss Lonelyhearts,ALBUM,6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,188,180133,4RvmQ5qbP5PxgJD0BN4EZK,Miracle Mile,1,59,track,0.00986,0.348,180133,0.869,0.543,2,0.414,-3.116,1,0.0725,142.927,4,audio_features,0.3
55TZx6GWm1hlEbRgkGRjma,They Want My Soul,ALBUM,0K1q0nXQ8is36PzOKAMbNe,Spoon,189,261826,7duqosiNKCopVlwpVZs1Kk,Outlier,6,37,track,2.52e-05,0.573,261827,0.986,0.147,0,0.254,-2.845,1,0.0397,110.98,4,audio_features,0.795
5W8eci2cJYDqXHY2Qldugb,Play It Safe,SINGLE,3N9qpKjXarCt5AIZRCeqr8,Seth Sentry,190,241205,0DZGn8IN7I1nu6xW8uEBfd,Play It Safe,1,51,track,0.17,0.573,241205,0.838,0.0,1,0.0999,-5.473,1,0.361,84.546,4,audio_features,0.344
1j0apvEvaWbTmlZpKsfr2D,Lasers,ALBUM,01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,191,239613,4NTWZqvfQTlOMitlVn6tew,The Show Goes On,6,69,track,0.0189,0.591,239613,0.889,0.0,7,0.155,-3.839,1,0.115,143.067,4,audio_features,0.65
1GYDVFWPK1HFI3TRWmj7hr,Bring Me Your Love,ALBUM,74gcBzlQza1bSfob90yRhR,City and Colour,192,360106,1IFRVS4t1olI0XG9RBWdKH,The Girl,10,62,track,0.837,0.404,360107,0.542,7.21e-05,10,0.137,-7.578,1,0.0349,109.166,4,audio_features,0.183
713bra8VewzJiffy8GOjiO,Ritual In Repeat,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,193,224040,2TtUGd8dgQ8VAjGPheaAxu,Viv Without The N,7,27,track,0.0226,0.605,224040,0.742,0.0148,0,0.144,-6.323,1,0.0304,135.572,4,audio_features,0.791
3Wv4X8OA65pGpFzBkuUgAh,DNCE,ALBUM,6T5tfhQCknKG4UnH90qGnz,DNCE,194,219146,76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,3,73,track,0.156,0.774,219147,0.765,0.0,4,0.0373,-5.439,0,0.0502,119.001,4,audio_features,0.917
66wbg62VKCFxDrMLTaI9pj,EP No. 1,ALBUM,4grFkvUAEj8IWdGDEJ2F4b,Miynt,195,183040,4Hn0d5e10KHlXFIriwgDX2,Cool,4,16,track,0.00209,0.663,183040,0.485,1.35e-05,3,0.0418,-10.288,1,0.128,164.001,4,audio_features,0.962
56lnqRxBmTQkriHm9PCYpz,Fractalism - EP,ALBUM,13UMQ6QatG94hh1IvKBjjS,VOKES,196,218925,54oknCNVbqvvFLbM4wEBGs,Cravings,3,24,track,0.321,0.486,218926,0.619,3.62e-05,7,0.131,-7.746,1,0.104,80.822,4,audio_features,0.517
1SgJ4zDYEVE923n3HmgjJO,Cruel Game,SINGLE,13UMQ6QatG94hh1IvKBjjS,VOKES,197,188517,762bOd1rOpK8Iy7ikSW79T,Cruel Game,1,28,track,0.221,0.61,188518,0.815,0.00357,10,0.134,-3.891,0,0.0459,99.973,4,audio_features,0.606
3rgAzv3ZIHp9ENbiUJYuIR,Guru,SINGLE,4wYk01oPJNfaEssVFL46oQ,Coast Modern,198,204466,7ygO2E3yfwZVYbzaPdGzed,Guru,1,62,track,0.232,0.76,204467,0.701,0.00295,3,0.07,-6.393,1,0.042,140.023,4,audio_features,0.81
6WnfWrfsfu7T9TXbHIFHX9,Static,ALBUM,3Oim8XBPbznAa8Jj8QzNc8,Cults,199,205733,2iYiIgZ5NkvzUMnAHJTi1X,We've Got It,9,33,track,0.00411,0.436,205733,0.942,0.000701,6,0.189,-5.116,1,0.0763,136.298,4,audio_features,0.469
2qpspWmRrEI8EEEXqL1O5e,Ritual In Repeat (Deluxe),ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,200,214960,78buehylm7rkiZYgO92d4T,I'm Callin',4,38,track,0.129,0.804,214960,0.605,0.000971,1,0.0969,-6.857,0,0.0461,119.64,4,audio_features,0.966
7ppypgQppMf3mkRbZxYIFM,Shrines,ALBUM,1TtJ8j22Roc24e2Jx3OcU4,Purity Ring,201,209573,0AVzhaaOaGgdyXJ2orgfwC,Obedear,9,54,track,0.195,0.605,209573,0.732,0.0135,6,0.246,-5.643,0,0.15,195.978,4,audio_features,0.134
5h6Nt39jh7BYXDNVjcw2fF,Zipper Down,ALBUM,02uYdhMhCgdB49hZlYRm9o,Eagles Of Death Metal,202,122200,1CWYaudOeTqf6lqq0uWQ2V,Got A Woman,3,31,track,0.0019,0.518,122200,0.989,0.194,10,0.188,-4.215,0,0.147,112.075,4,audio_features,0.197
